1 - PC1 (66.28%),1 - PC2 (21.91%),3 - PC1 (71.99%),3 - PC2 (9.84%)
107629.30970273395,-10327.214068109624,0.6201370449576316,-0.17009842271291625
109124.1565305518,-11881.51172868595,0.619190608203839,-0.17165158261862573
107644.90073368874,-8952.789838810484,0.6181507491546001,-0.17221403813872044
106165.6449368258,-6024.0679489351205,0.6185831751048909,-0.17093928983433254
104044.2847402329,-2259.0194607047633,0.6191396489409471,-0.1666701327729041
100274.9684336742,3652.4549487087097,0.617762614835953,-0.1594064366029418
96505.65212711554,9563.92935812222,0.6139694655138044,-0.15036438206097674
92894.99908548711,14962.308874177554,0.6095901307431657,-0.14135599775037688
89710.71929039988,18981.8567144765,0.6060191169881772,-0.1333293914436245
86526.43949531265,23001.404554775454,0.6026085736409388,-0.12573304228458437
83889.84833839313,26584.49512148071,0.598138607120184,-0.11804045165842696
82795.84649477217,28938.284441022774,0.5932998428032539,-0.11061344204129546
81701.84465115114,31292.07376056485,0.5903993318140379,-0.10463061985245796
80631.10502678466,33373.85695755793,0.5906503479240659,-0.10070477695797912
79629.10983159115,34651.808610290434,0.5927634735515126,-0.0985303439967302
78627.11463639759,35929.760263022996,0.5937697226336487,-0.09702944369959492
77971.28811001447,37168.63815422205,0.5928792668801479,-0.09567815883271695
78390.07394099502,38286.219259271194,0.5922659901998684,-0.09478304120374113
78808.85977197562,39403.80036432028,0.5941513365716087,-0.09463023057923385
79000.63725696925,40362.060063729965,0.5989035657320547,-0.0951358279376585
78503.68065154763,40836.94509724462,0.6040058589637047,-0.0958015410721798
78006.7240461259,41311.83013075931,0.6072031411133816,-0.09667950199312274
77408.96566182423,41730.673332446386,0.6086871384637704,-0.0983056870773008
76489.73228225058,41970.789057079106,0.6092614655884059,-0.10123284141505816
75570.49890267687,42210.90478171181,0.6090962619896119,-0.10492283385104782
74811.20841246816,42491.71941085982,0.6072369951168601,-0.10840518197603581
74588.81797840232,42909.15308075391,0.6035612986019778,-0.11105116169695343
74366.42754433649,43326.58675064804,0.5996755452832463,-0.11323885245022662
74172.72227141909,43714.943252528916,0.5979006801544513,-0.11589198496449658
74073.03667142183,44007.99522354451,0.598392548608736,-0.11935493570067589
73973.35107142456,44301.047194560175,0.5993315191898263,-0.12329556538348894
73930.35665915823,44620.422214222504,0.5988229627935351,-0.12722562529543852
74083.09355903442,45030.67987468708,0.596714913294129,-0.13132811764631874
74235.83045891068,45440.93753515161,0.594905516943047,-0.13615565314125078
74210.88071095089,45739.696898735434,0.5947386307647269,-0.14204397803873664
73587.14122258617,45662.71595173357,0.5957010825297566,-0.1483525337913672
72963.40173422151,45585.7350047317,0.5969406339625625,-0.15437570526298655
72593.84996002792,45570.060446245,0.5984644033423165,-0.15995126814392752
73060.64318613832,45756.10016686327,0.6010783784821743,-0.16557247365964323
73527.43641224875,45942.13988748145,0.6050022008000102,-0.17192385193509757
74222.61322687789,46078.10487102637,0.6090323393699808,-0.17905575028912185
75651.6921694964,46053.15655806434,0.6117721011100496,-0.18684068093951367
77080.77111211502,46028.20824510236,0.6137111677192268,-0.19515176317536992
78610.39718113375,45657.69495471318,0.6169766489935877,-0.20442709411371768
80455.67702247265,44202.32829643655,0.622731857032027,-0.21472805844960136
82300.9568638116,42746.961638159875,0.6308876612287009,-0.22601967437877973
84888.89219975228,40484.17000034853,0.6396851601052909,-0.23796618235191241
89755.16211544968,35744.342556830656,0.6485527940535811,-0.2508712444758429
94621.43203114693,31004.515113312653,0.6584696944182007,-0.2655337081571026
100317.47271861685,25143.317541724104,0.6705095237829919,-0.28260255111620836
108501.75746882778,15919.453245509383,0.6843917685992207,-0.30196330300399243
116686.04221903872,6695.588949294612,0.6984390259262525,-0.32227178554503905
123305.0533580797,-12.523380127186101,0.7107020658266483,-0.34089645530943447
125643.59576969141,159.054552255835,0.7202489320943488,-0.3547413982237034
127982.13818130312,330.6324846389143,0.7244857727330329,-0.35704556145070965
128058.0304195182,4121.124534562823,0.7217527432748105,-0.3452610666715491
122078.36335557698,17596.962249424952,0.7087453120600513,-0.3151920550908087
116098.69629163588,31072.799964286973,0.687951230348274,-0.2722033126076099
111536.32361102554,43193.78679546212,0.663264085123938,-0.22174617160526516
110686.9417144716,51765.37069096921,0.6406861312261669,-0.17171310275818247
109837.55981791778,60336.954586476306,0.6242645771490107,-0.1278139170651672
109784.78249264091,67557.55462840942,0.6159255954448766,-0.09406860384721964
111645.4664754515,71533.0624064094,0.6153658603455359,-0.07110286560706279
113506.15045826208,75508.5701844093,0.6229625860039578,-0.05880460554651616
